company,date,c_0,c_1,c_2,c_3,c_4
1516 川飛,2015,0.0,0.0,0.0,0.0,0.0
1516 川飛,2016,0.0,0.0,0.0,0.0,0.0
1516 川飛,2017,0.0,0.0,0.0,0.0,0.0
1521 大億,2008,0.0,0.0,0.0,0.0,0.0
1521 大億,2009,0.0,0.0,0.0,0.0,0.0
1521 大億,2010,0.0,0.0,0.0,0.0,0.0
1521 大億,2011,0.0,0.0,0.0,0.0,0.0
1521 大億,2012,0.0,0.0,0.0,0.0,0.0
1521 大億,2013,0.0,0.0,0.0,0.0,0.0
1521 大億,2014,0.0,0.0,0.0,0.0,0.0
1521 大億,2015,6.0,7.712044417140563e-27,1.1846221573433834e-19,1.1577197026242949e-28,8.338050227008144e-26
1521 大億,2016,3.0,1.0,7.442042996943722e-21,2.1577141085614703e-30,3.2532404175300867e-28
1521 大億,2017,0.0,0.0,0.0,0.0,0.0
1525 江申,2008,4.0,3.3737730564163384e-22,2.6763595679935026e-13,1.0,2.9373700539640864e-20
1525 江申,2009,12.10163402557373,2.397460775682703e-05,2.217315435409546,1.1197324178979784e-09,0.6810275912284851
1525 江申,2010,0.0,0.0,0.0,0.0,0.0
1525 江申,2011,0.0,0.0,0.0,0.0,0.0
1525 江申,2012,0.0,0.0,0.0,0.0,0.0
1525 江申,2013,0.0,0.0,0.0,0.0,0.0
1525 江申,2014,0.0,0.0,0.0,0.0,0.0
1525 江申,2015,0.0,0.0,0.0,0.0,0.0
1525 江申,2016,0.0,0.0,0.0,0.0,0.0
1525 江申,2017,0.0,0.0,0.0,0.0,0.0
1529 樂士,2008,0.0,0.0,0.0,0.0,0.0
1529 樂士,2009,0.0,0.0,0.0,0.0,0.0
1529 樂士,2010,0.0,0.0,0.0,0.0,0.0
1529 樂士,2011,0.0,0.0,0.0,0.0,0.0
1529 樂士,2012,0.0,0.0,0.0,0.0,0.0
1529 樂士,2013,0.0,0.0,0.0,0.0,0.0
1529 樂士,2014,0.0,0.0,0.0,0.0,0.0
1529 樂士,2015,2.0,6.906890360692915e-33,1.903853425435593e-25,1.6145706199258492e-35,4.155707546046771e-33
1529 樂士,2016,0.9999997615814208,2.0,2.664413898401108e-07,3.2474073641891913e-20,4.6355715710433294e-08
1529 樂士,2017,0.0,0.0,0.0,0.0,0.0
1532 勤美,2008,27.89908218383789,1.1629703044891355,4.526400089263916,2.374752057221485e-07,3.4115474224090576
1532 勤美,2009,31.07395172119141,2.0000760555267334,3.1442792415618896,5.0310511312545714e-08,9.781694412231444
1532 勤美,2010,0.0,0.0,0.0,0.0,0.0
1532 勤美,2011,0.0,0.0,0.0,0.0,0.0
1532 勤美,2012,0.0,0.0,0.0,0.0,0.0
1532 勤美,2013,0.0,0.0,0.0,0.0,0.0
1532 勤美,2014,0.0,0.0,0.0,0.0,0.0
1532 勤美,2015,0.0,0.0,0.0,0.0,0.0
1532 勤美,2016,0.0,0.0,0.0,0.0,0.0
1532 勤美,2017,0.0,0.0,0.0,0.0,0.0
1535 中宇,2008,0.0,0.0,0.0,0.0,0.0
1535 中宇,2009,0.0,0.0,0.0,0.0,0.0
1535 中宇,2010,0.0,0.0,0.0,0.0,0.0
1535 中宇,2011,0.0,0.0,0.0,0.0,0.0
1535 中宇,2012,0.0,0.0,0.0,0.0,0.0
1535 中宇,2013,0.0,0.0,0.0,0.0,0.0
1535 中宇,2014,0.0,0.0,0.0,0.0,0.0
1535 中宇,2015,7.3124517996348e-08,0.0001225569867528975,0.9998767375946044,3.602161680049676e-09,5.600738290922891e-07
1535 中宇,2016,0.0,0.0,0.0,0.0,0.0
1535 中宇,2017,0.0,0.0,0.0,0.0,0.0
1538 正峰新,2008,0.0,0.0,0.0,0.0,0.0
1538 正峰新,2009,0.0,0.0,0.0,0.0,0.0
1538 正峰新,2010,1.0000001192092896,2.1701507257887442e-09,0.9999998807907104,1.3772684253950001e-16,5.716628125734813e-12
1538 正峰新,2011,6.706023896185798e-07,7.002141379740258e-13,8.680349878886774e-07,2.380381371056604e-18,0.9999984502792358
1538 正峰新,2012,0.0,0.0,0.0,0.0,0.0
1538 正峰新,2013,0.0,0.0,0.0,0.0,0.0
1538 正峰新,2014,0.0,0.0,0.0,0.0,0.0
1538 正峰新,2015,0.0,0.0,0.0,0.0,0.0
1538 正峰新,2016,0.0,0.0,0.0,0.0,0.0
1538 正峰新,2017,0.0,0.0,0.0,0.0,0.0
1539 巨庭,2008,0.0,0.0,0.0,0.0,0.0
1539 巨庭,2009,0.0,0.0,0.0,0.0,0.0
1539 巨庭,2010,0.0,0.0,0.0,0.0,0.0
1539 巨庭,2011,3.0,4.877367037903589e-33,2.055327168449188e-25,5.870317768960729e-34,8.51936775693568e-34
1539 巨庭,2012,0.0,0.0,0.0,0.0,0.0
1539 巨庭,2013,0.0,0.0,0.0,0.0,0.0
1539 巨庭,2014,0.0,0.0,0.0,0.0,0.0
1539 巨庭,2015,0.0,0.0,0.0,0.0,0.0
1539 巨庭,2016,0.0,0.0,0.0,0.0,0.0
1539 巨庭,2017,0.0,0.0,0.0,0.0,0.0
1558 伸興,2008,5.000000953674316,3.973159437009598e-06,1.9998410940170288,1.0022680498877892e-06,0.0001528895809315145
1558 伸興,2009,0.0,0.0,0.0,0.0,0.0
1558 伸興,2010,0.0,0.0,0.0,0.0,0.0
1558 伸興,2011,0.0,0.0,0.0,0.0,0.0
1558 伸興,2012,0.0,0.0,0.0,0.0,0.0
1558 伸興,2013,0.0,0.0,0.0,0.0,0.0
1558 伸興,2014,0.0,0.0,0.0,0.0,0.0
1558 伸興,2015,0.0,0.0,0.0,0.0,0.0
1558 伸興,2016,0.0,0.0,0.0,0.0,0.0
1558 伸興,2017,0.0,0.0,0.0,0.0,0.0
1560 中砂,2008,0.0,0.0,0.0,0.0,0.0
1560 中砂,2009,0.0,0.0,0.0,0.0,0.0
1560 中砂,2010,0.0,0.0,0.0,0.0,0.0
1560 中砂,2011,0.0,0.0,0.0,0.0,0.0
1560 中砂,2012,0.0,0.0,0.0,0.0,0.0
1560 中砂,2013,0.0,0.0,0.0,0.0,0.0
1560 中砂,2014,14.991617202758787,4.917658813496928e-08,1.0083826780319214,1.4632266481361816e-13,5.829642102384014e-09
1560 中砂,2015,3.003239631652832,1.0,0.9967603087425232,1.292181848260937e-18,1.1111774611549663e-08
1560 中砂,2016,0.0,0.0,0.0,0.0,0.0
1560 中砂,2017,0.0,0.0,0.0,0.0,0.0
1583 程泰,2008,42.95797729492188,7.630012987647206e-06,4.009554862976073,1.2865694998254185e-07,2.032458782196045
1583 程泰,2009,19.266036987304688,1.7886706700664945e-05,4.777255058288574,1.0386006721319065e-08,0.9566912651062012
1583 程泰,2010,0.0,0.0,0.0,0.0,0.0
1583 程泰,2011,0.0,0.0,0.0,0.0,0.0
1583 程泰,2012,0.0,0.0,0.0,0.0,0.0
1583 程泰,2013,0.0,0.0,0.0,0.0,0.0
1583 程泰,2014,0.0,0.0,0.0,0.0,0.0
1583 程泰,2015,0.0,0.0,0.0,0.0,0.0
1583 程泰,2016,0.0,0.0,0.0,0.0,0.0
1583 程泰,2017,0.0,0.0,0.0,0.0,0.0
1611 中電,2008,0.0,0.0,0.0,0.0,0.0
1611 中電,2009,0.0,0.0,0.0,0.0,0.0
1611 中電,2010,0.0,0.0,0.0,0.0,0.0
1611 中電,2011,0.0,0.0,0.0,0.0,0.0
1611 中電,2012,0.0,0.0,0.0,0.0,0.0
1611 中電,2013,0.0,0.0,0.0,0.0,0.0
1611 中電,2014,0.0,0.0,0.0,0.0,0.0
1611 中電,2015,0.0,0.0,0.0,0.0,0.0
1611 中電,2016,5.014496326446533,0.9999951124191284,3.985583305358887,1.879513424507973e-14,5.999925136566162
1611 中電,2017,7.53531551361084,2.0002331733703613,3.4468321800231934,8.016034667643335e-13,2.017619132995605
1612 宏泰,2008,12.0,4.038530931893546e-08,0.9999996423721312,4.309301956724424e-17,2.835201371453877e-07
1612 宏泰,2009,0.0,0.0,0.0,0.0,0.0
1612 宏泰,2010,0.0,0.0,0.0,0.0,0.0
1612 宏泰,2011,0.0,0.0,0.0,0.0,0.0
1612 宏泰,2012,0.0,0.0,0.0,0.0,0.0
1612 宏泰,2013,0.0,0.0,0.0,0.0,0.0
1612 宏泰,2014,0.0,0.0,0.0,0.0,0.0
1612 宏泰,2015,0.0,0.0,0.0,0.0,0.0
1612 宏泰,2016,0.0,0.0,0.0,0.0,0.0
1612 宏泰,2017,0.0,0.0,0.0,0.0,0.0
1614 三洋電,2008,0.0,0.0,0.0,0.0,0.0
1614 三洋電,2009,0.0,0.0,0.0,0.0,0.0
1614 三洋電,2010,0.0,0.0,0.0,0.0,0.0
1614 三洋電,2011,2.9999823570251465,5.447001603897661e-05,1.9999617338180544,8.014547248080817e-09,1.5529537904512838e-06
1614 三洋電,2012,10.000401496887207,2.663147643033881e-05,1.999570727348328,1.1990445962506426e-11,1.1995896329608513e-06
1614 三洋電,2013,0.0,0.0,0.0,0.0,0.0
1614 三洋電,2014,0.0,0.0,0.0,0.0,0.0
1614 三洋電,2015,0.0,0.0,0.0,0.0,0.0
1614 三洋電,2016,0.0,0.0,0.0,0.0,0.0
1614 三洋電,2017,0.0,0.0,0.0,0.0,0.0
1618 合機,2008,4.053067207336427,2.1316927245607078e-07,0.8449305295944214,3.5977335693937456e-11,0.1020018458366394
1618 合機,2009,1.0,8.355387155953749e-36,1.5485011198432944e-28,0.0,3.611523932631036e-38
1618 合機,2010,0.0,0.0,0.0,0.0,0.0
1618 合機,2011,0.0,0.0,0.0,0.0,0.0
1618 合機,2012,0.0,0.0,0.0,0.0,0.0
1618 合機,2013,0.0,0.0,0.0,0.0,0.0
1618 合機,2014,0.0,0.0,0.0,0.0,0.0
1618 合機,2015,0.0,0.0,0.0,0.0,0.0
1618 合機,2016,0.0,0.0,0.0,0.0,0.0
1618 合機,2017,0.0,0.0,0.0,0.0,0.0
1701 中化,2008,0.0,0.0,0.0,0.0,0.0
1701 中化,2009,0.0,0.0,0.0,0.0,0.0
1701 中化,2010,0.0,0.0,0.0,0.0,0.0
1701 中化,2011,0.0,0.0,0.0,0.0,0.0
1701 中化,2012,0.0,0.0,0.0,0.0,0.0
1701 中化,2013,0.0,0.0,0.0,0.0,0.0
1701 中化,2014,0.0,0.0,0.0,0.0,0.0
1701 中化,2015,2.0000014305114746,1.0003592967987058,0.9996393918991088,3.055013797492734e-09,8.14092526724153e-09
1701 中化,2016,3.0056967735290527,1.0000373125076294,0.9942612648010254,5.772980010698703e-11,4.669485861086287e-06
1701 中化,2017,0.0,0.0,0.0,0.0,0.0
1704 榮化,2008,0.0,0.0,0.0,0.0,0.0
1704 榮化,2009,0.0,0.0,0.0,0.0,0.0
1704 榮化,2010,0.0,0.0,0.0,0.0,0.0
1704 榮化,2011,0.0,0.0,0.0,0.0,0.0
1704 榮化,2012,0.0,0.0,0.0,0.0,0.0
1704 榮化,2013,0.0,0.0,0.0,0.0,0.0
1704 榮化,2014,36.23015594482422,10.491580963134766,15.45444107055664,1.0184574127197266,2.805363655090332
1704 榮化,2015,25.953697204589844,3.524344682693481,10.515685081481934,0.00690053915604949,0.9993708729743958
1704 榮化,2016,0.0,0.0,0.0,0.0,0.0
1704 榮化,2017,0.0,0.0,0.0,0.0,0.0
1707 葡萄王,2008,0.0,0.0,0.0,0.0,0.0
1707 葡萄王,2009,0.0,0.0,0.0,0.0,0.0
1707 葡萄王,2010,0.0,0.0,0.0,0.0,0.0
1707 葡萄王,2011,0.0,0.0,0.0,0.0,0.0
1707 葡萄王,2012,0.0,0.0,0.0,0.0,0.0
1707 葡萄王,2013,0.0,0.0,0.0,0.0,0.0
1707 葡萄王,2014,0.0,0.0,0.0,0.0,0.0
1707 葡萄王,2015,0.0,0.0,0.0,0.0,0.0
1707 葡萄王,2016,29.999675750732425,2.0,0.0003091466205660254,2.4277751507826954e-15,3.000014305114746
1707 葡萄王,2017,19.000045776367188,1.5551673641311936e-05,0.6990746855735779,3.5467882970874327e-12,5.300864219665527
1718 中纖,2008,0.0,0.0,0.0,0.0,0.0
1718 中纖,2009,0.0,0.0,0.0,0.0,0.0
1718 中纖,2010,0.0,0.0,0.0,0.0,0.0
1718 中纖,2011,0.0,0.0,0.0,0.0,0.0
1718 中纖,2012,0.0,0.0,0.0,0.0,0.0
1718 中纖,2013,0.0,0.0,0.0,0.0,0.0
1718 中纖,2014,0.0,0.0,0.0,0.0,0.0
1718 中纖,2015,5.951097011566162,0.9995131492614746,0.040660489350557334,2.511339931583062e-13,3.0087289810180664
1718 中纖,2016,1.0000004768371582,7.745280754534177e-07,0.9999986886978148,5.642743217126878e-11,1.333436694395118e-09
1718 中纖,2017,0.0,0.0,0.0,0.0,0.0
1721 三晃,2008,0.0,0.0,0.0,0.0,0.0
1721 三晃,2009,0.0,0.0,0.0,0.0,0.0
1721 三晃,2010,0.0,0.0,0.0,0.0,0.0
1721 三晃,2011,0.0,0.0,0.0,0.0,0.0
1721 三晃,2012,0.0,0.0,0.0,0.0,0.0
1721 三晃,2013,0.0,0.0,0.0,0.0,0.0
1721 三晃,2014,0.0,0.0,0.0,0.0,0.0
1721 三晃,2015,0.0,0.0,0.0,0.0,0.0
1721 三晃,2016,2.0,1.787405969430426e-25,4.354069881374468e-18,2.133103131284632e-29,5.363017616033945e-25
1721 三晃,2017,0.0,0.0,0.0,0.0,0.0
1723 中碳,2008,0.0,0.0,0.0,0.0,0.0
1723 中碳,2009,0.0,0.0,0.0,0.0,0.0
1723 中碳,2010,0.0,0.0,0.0,0.0,0.0
1723 中碳,2011,0.0,0.0,0.0,0.0,0.0
1723 中碳,2012,0.0,0.0,0.0,0.0,0.0
1723 中碳,2013,7.768509864807129,4.0768139975000395e-09,0.23148883879184726,6.157340609602713e-11,1.2659962749239641e-06
1723 中碳,2014,9.997689247131348,3.533173059677708e-11,0.002310912357643247,1.4358647734344368e-13,6.748502556774838e-08
1723 中碳,2015,0.0,0.0,0.0,0.0,0.0
1723 中碳,2016,0.0,0.0,0.0,0.0,0.0
1723 中碳,2017,0.0,0.0,0.0,0.0,0.0
1724 台硝,2008,0.0,0.0,0.0,0.0,0.0
1724 台硝,2009,0.0,0.0,0.0,0.0,0.0
1724 台硝,2010,0.0,0.0,0.0,0.0,0.0
1724 台硝,2011,2.0,2.639508394030332e-22,3.9056429794055687e-16,1.3578544702063683e-27,1.4808284866997508e-21
1724 台硝,2012,2.0,2.0,1.164636095896121e-11,6.254762628260878e-23,1.832402587535234e-17
1724 台硝,2013,0.0,0.0,0.0,0.0,0.0
1724 台硝,2014,0.0,0.0,0.0,0.0,0.0
1724 台硝,2015,0.0,0.0,0.0,0.0,0.0
1724 台硝,2016,0.0,0.0,0.0,0.0,0.0
1724 台硝,2017,0.0,0.0,0.0,0.0,0.0
1726 永記,2008,0.0,0.0,0.0,0.0,0.0
1726 永記,2009,0.0,0.0,0.0,0.0,0.0
1726 永記,2010,5.005787372589111,0.0001387124793836847,2.98093843460083,0.01315915584564209,0.9999761581420898
1726 永記,2011,4.991189479827881,2.183456757412494e-12,0.008810493163764477,5.113364815031034e-19,1.0
1726 永記,2012,0.0,0.0,0.0,0.0,0.0
1726 永記,2013,0.0,0.0,0.0,0.0,0.0
1726 永記,2014,0.0,0.0,0.0,0.0,0.0
1726 永記,2015,0.0,0.0,0.0,0.0,0.0
1726 永記,2016,0.0,0.0,0.0,0.0,0.0
1726 永記,2017,0.0,0.0,0.0,0.0,0.0
1732 毛寶,2008,0.0,0.0,0.0,0.0,0.0
1732 毛寶,2009,0.0,0.0,0.0,0.0,0.0
1732 毛寶,2010,0.0,0.0,0.0,0.0,0.0
1732 毛寶,2011,0.0,0.0,0.0,0.0,0.0
1732 毛寶,2012,2.0,1.1363211004204614e-25,1.2172824635916082e-17,1.458753651103324e-27,9.830566875254408e-24
1732 毛寶,2013,0.0,0.0,0.0,0.0,0.0
1732 毛寶,2014,0.0,0.0,0.0,0.0,0.0
1732 毛寶,2015,0.0,0.0,0.0,0.0,0.0
1732 毛寶,2016,0.0,0.0,0.0,0.0,0.0
1732 毛寶,2017,0.0,0.0,0.0,0.0,0.0
1733 五鼎,2008,0.0,0.0,0.0,0.0,0.0
1733 五鼎,2009,0.0,0.0,0.0,0.0,0.0
1733 五鼎,2010,0.0,0.0,0.0,0.0,0.0
1733 五鼎,2011,0.0,0.0,0.0,0.0,0.0
1733 五鼎,2012,0.0,0.0,0.0,0.0,0.0
1733 五鼎,2013,4.0,2.0417609383839294e-29,2.4817579224382407e-22,3.743404371863792e-32,7.959208829146493e-29
1733 五鼎,2014,6.999978065490723,1.952028295948427e-11,2.2072812498663552e-05,4.866442096402063e-19,5.498673516513009e-09
1733 五鼎,2015,0.0,0.0,0.0,0.0,0.0
1733 五鼎,2016,0.0,0.0,0.0,0.0,0.0
1733 五鼎,2017,0.0,0.0,0.0,0.0,0.0
1762 中化生,2008,0.0,0.0,0.0,0.0,0.0
1762 中化生,2009,0.0,0.0,0.0,0.0,0.0
1762 中化生,2010,0.0,0.0,0.0,0.0,0.0
1762 中化生,2011,0.0,0.0,0.0,0.0,0.0
1762 中化生,2012,0.0,0.0,0.0,0.0,0.0
1762 中化生,2013,0.0,0.0,0.0,0.0,0.0
1762 中化生,2014,0.0,0.0,0.0,0.0,0.0
1762 中化生,2015,3.0000030994415283,0.0010212048655375838,2.9984664916992188,5.824942611587502e-11,0.0005093467771075666
1762 中化生,2016,7.0,5.2360108682984005e-21,2.6237287692400417e-14,1.4266984330496e-24,3.1950335060519037e-18
1762 中化生,2017,0.0,0.0,0.0,0.0,0.0
1786 科妍,2008,0.0,0.0,0.0,0.0,0.0
1786 科妍,2009,0.0,0.0,0.0,0.0,0.0
1786 科妍,2010,5.706626780010993e-07,0.00214654253795743,0.9978529214859008,2.589309627780011e-15,1.8616064245691175e-10
1786 科妍,2011,0.0,0.0,0.0,0.0,0.0
1786 科妍,2012,0.0,0.0,0.0,0.0,0.0
1786 科妍,2013,0.0,0.0,0.0,0.0,0.0
1786 科妍,2014,0.0,0.0,0.0,0.0,0.0
1786 科妍,2015,0.0,0.0,0.0,0.0,0.0
1786 科妍,2016,0.0,0.0,0.0,0.0,0.0
1786 科妍,2017,0.0,0.0,0.0,0.0,0.0
1805 寶徠,2008,7.0,1.0,8.772078342557446e-17,9.245552334867143e-30,3.405792715480668e-18
1805 寶徠,2009,1.8638426065444944,5.92929779941187e-07,0.15386764705181122,1.8970378585603073e-15,0.98228919506073
1805 寶徠,2010,0.0,0.0,0.0,0.0,0.0
1805 寶徠,2011,0.0,0.0,0.0,0.0,0.0
1805 寶徠,2012,0.0,0.0,0.0,0.0,0.0
1805 寶徠,2013,0.0,0.0,0.0,0.0,0.0
1805 寶徠,2014,0.0,0.0,0.0,0.0,0.0
1805 寶徠,2015,0.0,0.0,0.0,0.0,0.0
1805 寶徠,2016,0.0,0.0,0.0,0.0,0.0
1805 寶徠,2017,0.0,0.0,0.0,0.0,0.0
1902 台紙,2008,0.0,0.0,0.0,0.0,0.0
1902 台紙,2009,0.0,0.0,0.0,0.0,0.0
1902 台紙,2010,0.0,0.0,0.0,0.0,0.0
1902 台紙,2011,0.0,0.0,0.0,0.0,0.0
1902 台紙,2012,0.0,0.0,0.0,0.0,0.0
1902 台紙,2013,0.0,0.0,0.0,0.0,0.0
1902 台紙,2014,0.0,0.0,0.0,0.0,0.0
1902 台紙,2015,2.0,5.1164962106374295e-19,1.3959190747758757e-10,6.2450338907067134e-21,1.0
1902 台紙,2016,5.0,8.660939943641598e-16,6.116398765243503e-08,3.791958262138293e-19,2.8351022159263384e-13
1902 台紙,2017,0.0,0.0,0.0,0.0,0.0
1903 士紙,2008,0.0,0.0,0.0,0.0,0.0
1903 士紙,2009,0.0,0.0,0.0,0.0,0.0
1903 士紙,2010,0.0,0.0,0.0,0.0,0.0
1903 士紙,2011,4.999961853027344,5.293877857782958e-13,6.192215550981928e-06,1.6018104407905615e-17,3.172432479914278e-05
1903 士紙,2012,5.0,6.417708575761247e-17,9.322480565288059e-09,9.896049704533276e-18,5.0
1903 士紙,2013,0.0,0.0,0.0,0.0,0.0
1903 士紙,2014,0.0,0.0,0.0,0.0,0.0
1903 士紙,2015,0.0,0.0,0.0,0.0,0.0
1903 士紙,2016,0.0,0.0,0.0,0.0,0.0
1903 士紙,2017,0.0,0.0,0.0,0.0,0.0
1904 正隆,2008,0.0,0.0,0.0,0.0,0.0
1904 正隆,2009,0.0,0.0,0.0,0.0,0.0
1904 正隆,2010,38.72104263305664,2.03399395942688,5.239664077758789,0.0057927784509956845,3.999504804611206
1904 正隆,2011,30.984188079833984,1.759433709835889e-10,1.015811324119568,5.3240561956495685e-18,3.4213574195973706e-08
1904 正隆,2012,0.0,0.0,0.0,0.0,0.0
1904 正隆,2013,0.0,0.0,0.0,0.0,0.0
1904 正隆,2014,0.0,0.0,0.0,0.0,0.0
1904 正隆,2015,0.0,0.0,0.0,0.0,0.0
1904 正隆,2016,0.0,0.0,0.0,0.0,0.0
1904 正隆,2017,0.0,0.0,0.0,0.0,0.0
1905 華紙,2008,0.0,0.0,0.0,0.0,0.0
1905 華紙,2009,0.0,0.0,0.0,0.0,0.0
1905 華紙,2010,0.0,0.0,0.0,0.0,0.0
1905 華紙,2011,0.0,0.0,0.0,0.0,0.0
1905 華紙,2012,0.0,0.0,0.0,0.0,0.0
1905 華紙,2013,0.0,0.0,0.0,0.0,0.0
1905 華紙,2014,2.0,3.482228511344845e-31,4.059827891907619e-21,4.171812053751906e-31,7.983941621492314e-28
1905 華紙,2015,8.888595581054688,1.2459570370992878e-06,0.11140121519565582,1.3636973790198679e-06,3.0500267200750386e-08
1905 華紙,2016,0.0,0.0,0.0,0.0,0.0
1905 華紙,2017,0.0,0.0,0.0,0.0,0.0
1907 永豐餘,2008,0.0,0.0,0.0,0.0,0.0
1907 永豐餘,2009,50.59098815917969,0.0375899150967598,12.138710975646973,1.282059458596052e-09,3.2327113151550293
1907 永豐餘,2010,41.72188949584961,2.24989652633667,4.5373945236206055,0.0057927784509956845,2.485027551651001
1907 永豐餘,2011,0.0,0.0,0.0,0.0,0.0
1907 永豐餘,2012,0.0,0.0,0.0,0.0,0.0
1907 永豐餘,2013,0.0,0.0,0.0,0.0,0.0
1907 永豐餘,2014,0.0,0.0,0.0,0.0,0.0
1907 永豐餘,2015,0.0,0.0,0.0,0.0,0.0
1907 永豐餘,2016,0.0,0.0,0.0,0.0,0.0
1907 永豐餘,2017,0.0,0.0,0.0,0.0,0.0
2002 中鋼,2008,0.0,0.0,0.0,0.0,0.0
2002 中鋼,2009,0.0,0.0,0.0,0.0,0.0
2002 中鋼,2010,0.0,0.0,0.0,0.0,0.0
2002 中鋼,2011,0.0,0.0,0.0,0.0,0.0
2002 中鋼,2012,0.0,0.0,0.0,0.0,0.0
2002 中鋼,2013,0.0,0.0,0.0,0.0,0.0
2002 中鋼,2014,38.72575759887695,0.929087460041046,17.087730407714847,0.999998927116394,4.257427215576172
2002 中鋼,2015,45.63719177246094,4.328461170196533,20.23480987548828,3.234756036363251e-07,8.799535751342773
2002 中鋼,2016,0.0,0.0,0.0,0.0,0.0
2002 中鋼,2017,0.0,0.0,0.0,0.0,0.0
2008 高興昌,2008,0.0,0.0,0.0,0.0,0.0
2008 高興昌,2009,0.0,0.0,0.0,0.0,0.0
2008 高興昌,2010,0.0,0.0,0.0,0.0,0.0
2008 高興昌,2011,0.0,0.0,0.0,0.0,0.0
2008 高興昌,2012,22.002365112304688,9.56154195819181e-08,0.005639482755213976,1.14771016177179e-14,8.991994857788086
2008 高興昌,2013,14.018536567687988,1.0000001192092896,0.046037118881940835,1.23146486429959e-14,2.9354259967803955
2008 高興昌,2014,0.0,0.0,0.0,0.0,0.0
2008 高興昌,2015,0.0,0.0,0.0,0.0,0.0
2008 高興昌,2016,0.0,0.0,0.0,0.0,0.0
2008 高興昌,2017,0.0,0.0,0.0,0.0,0.0
2013 中鋼構,2008,0.0,0.0,0.0,0.0,0.0
2013 中鋼構,2009,0.0,0.0,0.0,0.0,0.0
2013 中鋼構,2010,0.0,0.0,0.0,0.0,0.0
2013 中鋼構,2011,0.0,0.0,0.0,0.0,0.0
2013 中鋼構,2012,0.0,0.0,0.0,0.0,0.0
2013 中鋼構,2013,0.0,0.0,0.0,0.0,0.0
2013 中鋼構,2014,0.0008365064859390259,1.701930523267947e-05,1.9991459846496584,6.202010460754082e-09,4.74971272979019e-07
2013 中鋼構,2015,0.4081372320652008,1.0111577921634307e-06,1.6692283153533936,3.667384972094734e-12,0.922633409500122
2013 中鋼構,2016,0.0,0.0,0.0,0.0,0.0
2013 中鋼構,2017,0.0,0.0,0.0,0.0,0.0
2020 美亞,2008,0.0,0.0,0.0,0.0,0.0
2020 美亞,2009,0.0,0.0,0.0,0.0,0.0
2020 美亞,2010,0.0,0.0,0.0,0.0,0.0
2020 美亞,2011,0.0,0.0,0.0,0.0,0.0
2020 美亞,2012,0.0,0.0,0.0,0.0,0.0
2020 美亞,2013,0.0,0.0,0.0,0.0,0.0
2020 美亞,2014,0.0,0.0,0.0,0.0,0.0
2020 美亞,2015,0.0,0.0,0.0,0.0,0.0
2020 美亞,2016,1.0,1.0,3.851493963032615e-15,2.4639673478935364e-25,1.0
2020 美亞,2017,4.0,4.0,1.0688318279213332e-14,3.1653621662606173e-24,1.0
2025 千興,2008,0.0,0.0,0.0,0.0,0.0
2025 千興,2009,0.0,0.0,0.0,0.0,0.0
2025 千興,2010,0.0,0.0,0.0,0.0,0.0
2025 千興,2011,0.0,0.0,0.0,0.0,0.0
2025 千興,2012,0.0,0.0,0.0,0.0,0.0
2025 千興,2013,0.0,0.0,0.0,0.0,0.0
2025 千興,2014,0.0,0.0,0.0,0.0,0.0
2025 千興,2015,0.0,0.0,0.0,0.0,0.0
2025 千興,2016,30.002216339111328,1.4058644771575928,2.2326157093048096,2.9988586902618413,1.3604438304901123
2025 千興,2017,8.0,2.0,1.2686882794321619e-11,6.3173856502084925e-19,3.0
2027 大成鋼,2008,0.0,0.0,0.0,0.0,0.0
2027 大成鋼,2009,0.0,0.0,0.0,0.0,0.0
2027 大成鋼,2010,0.0,0.0,0.0,0.0,0.0
2027 大成鋼,2011,0.0,0.0,0.0,0.0,0.0
2027 大成鋼,2012,0.0,0.0,0.0,0.0,0.0
2027 大成鋼,2013,0.0,0.0,0.0,0.0,0.0
2027 大成鋼,2014,0.0,0.0,0.0,0.0,0.0
2027 大成鋼,2015,4.842460632324219,1.7615397140957608e-08,0.13445721566677096,2.4797404450800957e-18,0.023082062602043152
2027 大成鋼,2016,4.396696090698241,5.53619938727934e-05,1.296393632888794,2.59304957470367e-14,1.306855320930481
2027 大成鋼,2017,0.0,0.0,0.0,0.0,0.0
2028 威致,2008,0.0,0.0,0.0,0.0,0.0
2028 威致,2009,0.0,0.0,0.0,0.0,0.0
2028 威致,2010,0.0,0.0,0.0,0.0,0.0
2028 威致,2011,0.0,0.0,0.0,0.0,0.0
2028 威致,2012,0.0,0.0,0.0,0.0,0.0
2028 威致,2013,0.0,0.0,0.0,0.0,0.0
2028 威致,2014,0.0,0.0,0.0,0.0,0.0
2028 威致,2015,3.0,1.0,1.6084145126882274e-10,4.6850550236245955e-20,1.4494073098368927e-15
2028 威致,2016,3.995471477508545,0.0004180824907962233,1.0040994882583618,1.9901362691143726e-07,2.00001072883606
2028 威致,2017,0.0,0.0,0.0,0.0,0.0
2034 允強,2008,0.0,0.0,0.0,0.0,0.0
2034 允強,2009,0.0,0.0,0.0,0.0,0.0
2034 允強,2010,0.0,0.0,0.0,0.0,0.0
2034 允強,2011,0.0,0.0,0.0,0.0,0.0
2034 允強,2012,0.0,0.0,0.0,0.0,0.0
